"state","county","fipscode","fipscode2","office","district","total.votes","party","candidate","votes"
"NM","Dona Ana","35013","3501300000","US Senate","statewide",60781,"Republican","MICK RICH",18101
"NM","Eddy","35015","3501500000","US Senate","statewide",15755,"Libertarian","GARY E JOHNSON",2095
"NM","Eddy","35015","3501500000","US Senate","statewide",15755,"Democrat","MARTIN T HEINRICH",4834
"NM","Eddy","35015","3501500000","US Senate","statewide",15755,"Republican","MICK RICH",8826
"NM","Grant","35017","3501700000","US Senate","statewide",11803,"Libertarian","GARY E JOHNSON",1442
"NM","Grant","35017","3501700000","US Senate","statewide",11803,"Democrat","MARTIN T HEINRICH",6763
"NM","Grant","35017","3501700000","US Senate","statewide",11803,"Republican","MICK RICH",3598
"NM","Guadalupe","35019","3501900000","US Senate","statewide",1678,"Libertarian","GARY E JOHNSON",292
"NM","Guadalupe","35019","3501900000","US Senate","statewide",1678,"Democrat","MARTIN T HEINRICH",1094
"NM","Guadalupe","35019","3501900000","US Senate","statewide",1678,"Republican","MICK RICH",292
"NM","Harding","35021","3502100000","US Senate","statewide",481,"Libertarian","GARY E JOHNSON",84
"NM","Harding","35021","3502100000","US Senate","statewide",481,"Democrat","MARTIN T HEINRICH",198
"NM","Harding","35021","3502100000","US Senate","statewide",481,"Republican","MICK RICH",199
"NM","Hidalgo","35023","3502300000","US Senate","statewide",1595,"Libertarian","GARY E JOHNSON",198
"NM","Hidalgo","35023","3502300000","US Senate","statewide",1595,"Democrat","MARTIN T HEINRICH",790
"NM","Hidalgo","35023","3502300000","US Senate","statewide",1595,"Republican","MICK RICH",607
"NM","Lea","35025","3502500000","US Senate","statewide",13841,"Libertarian","GARY E JOHNSON",1628
"NM","Lea","35025","3502500000","US Senate","statewide",13841,"Democrat","MARTIN T HEINRICH",3331
"NM","Lea","35025","3502500000","US Senate","statewide",13841,"Republican","MICK RICH",8882
"NM","Lincoln","35027","3502700000","US Senate","statewide",7850,"Libertarian","GARY E JOHNSON",1111
"NM","Lincoln","35027","3502700000","US Senate","statewide",7850,"Democrat","MARTIN T HEINRICH",2617
"NM","Lincoln","35027","3502700000","US Senate","statewide",7850,"Republican","MICK RICH",4122
"NM","Los Alamos","35028","3502800000","US Senate","statewide",10300,"Libertarian","GARY E JOHNSON",1926
