"state","county","fipscode","fipscode2","office","district","total.votes","party","candidate","votes"
"IN","Crawford","18025","1802500000","Ohio Township Board Member, Crawford County","",361,"Republican","Benjamin Breeden",120
"IN","Crawford","18025","1802500000","Ohio Township Board Member, Crawford County","",361,"Republican","Gary D Wiseman",140
"IN","Crawford","18025","1802500000","Ohio Township Board Member, Crawford County","",361,"Republican","Mike Lutz",101
"IN","Spencer","18147","1814700000","Ohio Township Board Member, Spencer County","",4398,"Republican","Kyle Wilkerson",1415
"IN","Spencer","18147","1814700000","Ohio Township Board Member, Spencer County","",4398,"Republican","Lee Frobeter",1482
"IN","Spencer","18147","1814700000","Ohio Township Board Member, Spencer County","",4398,"Republican","Robert Lindsey",1501
"IN","Warrick","18173","1817300000","Ohio Township Board Member, Warrick County","",38238,"Republican","Debbie Reid",7923
"IN","Warrick","18173","1817300000","Ohio Township Board Member, Warrick County","",38238,"Democrat","John C Barner",4567
"IN","Warrick","18173","1817300000","Ohio Township Board Member, Warrick County","",38238,"Democrat","Kristopher 'Kris' Stallins",4783
"IN","Warrick","18173","1817300000","Ohio Township Board Member, Warrick County","",38238,"Democrat","Mary C Platz",4792
"IN","Warrick","18173","1817300000","Ohio Township Board Member, Warrick County","",38238,"Republican","Michael W Wilson Jr.",7847
"IN","Warrick","18173","1817300000","Ohio Township Board Member, Warrick County","",38238,"Republican","Nancy Grimes Bennett",8326
"IN","Bartholomew","18005","1800500000","Ohio Township Trustee, Bartholomew County","",651,"Republican","Rob Simpson",651
"IN","Crawford","18025","1802500000","Ohio Township Trustee, Crawford County","",183,"Republican","Kyle O Wiseman",183
"IN","Spencer","18147","1814700000","Ohio Township Trustee, Spencer County","",1813,"Republican","Brian Burns",1813
"IN","Warrick","18173","1817300000","Ohio Township Trustee, Warrick County","",15469,"Republican","Chad W Bennett",10013
"IN","Warrick","18173","1817300000","Ohio Township Trustee, Warrick County","",15469,"Democrat","Grant L Gerling",5456
"IN","Perry","18123","1812300000","Oil Township Board Member, Perry County","",750,"Republican","Dee Dea Pekinpaugh",234
"IN","Perry","18123","1812300000","Oil Township Board Member, Perry County","",750,"Republican","Patricia A Lynch",262
"IN","Perry","18123","1812300000","Oil Township Board Member, Perry County","",750,"Republican","Rita L Hammond",254
"IN","Perry","18123","1812300000","Oil Township Trustee, Perry County","",389,"Republican","Sheila E Borden",389
"IN","Elkhart","18039","1803900000","Olive Township Board Member, Elkhart County","",2173,"Republican","David W Gongwer",730
"IN","Elkhart","18039","1803900000","Olive Township Board Member, Elkhart County","",2173,"Republican","Rick Vandegrift",652
"IN","Elkhart","18039","1803900000","Olive Township Board Member, Elkhart County","",2173,"Republican","Tara L Lengacher",791
"IN","St. Joseph","18141","1814100000","Olive Township Board Member, St. Joseph County","",1366,"Democrat","Carol Hesch",726
"IN","St. Joseph","18141","1814100000","Olive Township Board Member, St. Joseph County","",1366,"Democrat","Tom Keen",640
"IN","Elkhart","18039","1803900000","Olive Township Trustee, Elkhart County","",1012,"Republican","Linda A Hartzell",1012
"IN","St. Joseph","18141","1814100000","Olive Township Trustee, St. Joseph County","",1210,"Republican","Will Miller",1210
"IN","Orange","18117","1811700000","Orange County Assessor","",5513,"Republican","Linda J. Reynolds",5513
"IN","Orange","18117","1811700000","Orange County Commissioner, District 1","",6780,"Democrat","Jim Springer",2230
"IN","Orange","18117","1811700000","Orange County Commissioner, District 1","",6780,"Independent","MarcUS W. Roach",440
"IN","Orange","18117","1811700000","Orange County Commissioner, District 1","",6780,"Republican","Marshall  Noble",4110
"IN","Orange","18117","1811700000","Orange County Council, District 1","",1780,"Republican","Chad Hager",1124
